word,block,response,totcount,count,proportion,language,uni_lemma
toothbrush,category_organization,none of these,9,2,0.2222222222222222,Mandarin (Taiwanese),toothbrush
toothbrush,category_organization,none of these,9,2,0.2222222222222222,Spanish (Peruvian),toothbrush
toothbrush,category_organization,none of these,9,2,0.2222222222222222,French (French),toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,English (American),toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Mandarin (Beijing),toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Korean,toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,English (Australian),toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Cantonese,toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Japanese,toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Spanish (Mexican),toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Kiswahili,toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Mandarin (Taiwanese),toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,Spanish (Peruvian),toothbrush
toothbrush,category_organization,shape,9,5,0.5555555555555556,French (French),toothbrush
toothbrush,count_mass,count noun,10,9,0.9,English (American),toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Mandarin (Beijing),toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Korean,toothbrush
toothbrush,count_mass,count noun,10,9,0.9,English (Australian),toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Cantonese,toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Japanese,toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Spanish (Mexican),toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Kiswahili,toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Mandarin (Taiwanese),toothbrush
toothbrush,count_mass,count noun,10,9,0.9,Spanish (Peruvian),toothbrush
toothbrush,count_mass,count noun,10,9,0.9,French (French),toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,English (American),toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Mandarin (Beijing),toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Korean,toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,English (Australian),toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Cantonese,toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Japanese,toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Spanish (Mexican),toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Kiswahili,toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Mandarin (Taiwanese),toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,Spanish (Peruvian),toothbrush
toothbrush,count_mass,mass noun,10,1,0.1,French (French),toothbrush
toothbrush,solidity,solid,6,6,1,English (American),toothbrush
toothbrush,solidity,solid,6,6,1,Mandarin (Beijing),toothbrush
toothbrush,solidity,solid,6,6,1,Korean,toothbrush
toothbrush,solidity,solid,6,6,1,English (Australian),toothbrush
toothbrush,solidity,solid,6,6,1,Cantonese,toothbrush
toothbrush,solidity,solid,6,6,1,Japanese,toothbrush
toothbrush,solidity,solid,6,6,1,Spanish (Mexican),toothbrush
toothbrush,solidity,solid,6,6,1,Kiswahili,toothbrush
toothbrush,solidity,solid,6,6,1,Mandarin (Taiwanese),toothbrush
toothbrush,solidity,solid,6,6,1,Spanish (Peruvian),toothbrush
toothbrush,solidity,solid,6,6,1,French (French),toothbrush
toothpaste,category_organization,color,11,1,0.09090909090909091,Korean,toothpaste
toothpaste,category_organization,color,11,1,0.09090909090909091,Cantonese,toothpaste
toothpaste,category_organization,color,11,1,0.09090909090909091,Spanish (Mexican),toothpaste
toothpaste,category_organization,color,11,1,0.09090909090909091,Mandarin (Taiwanese),toothpaste
toothpaste,category_organization,material,11,8,0.7272727272727273,Korean,toothpaste
toothpaste,category_organization,material,11,8,0.7272727272727273,Cantonese,toothpaste
toothpaste,category_organization,material,11,8,0.7272727272727273,Spanish (Mexican),toothpaste
toothpaste,category_organization,material,11,8,0.7272727272727273,Mandarin (Taiwanese),toothpaste
toothpaste,category_organization,none of these,11,1,0.09090909090909091,Korean,toothpaste
toothpaste,category_organization,none of these,11,1,0.09090909090909091,Cantonese,toothpaste
toothpaste,category_organization,none of these,11,1,0.09090909090909091,Spanish (Mexican),toothpaste
toothpaste,category_organization,none of these,11,1,0.09090909090909091,Mandarin (Taiwanese),toothpaste
toothpaste,category_organization,shape,11,1,0.09090909090909091,Korean,toothpaste
toothpaste,category_organization,shape,11,1,0.09090909090909091,Cantonese,toothpaste
toothpaste,category_organization,shape,11,1,0.09090909090909091,Spanish (Mexican),toothpaste
toothpaste,category_organization,shape,11,1,0.09090909090909091,Mandarin (Taiwanese),toothpaste
toothpaste,count_mass,count noun,6,2,0.3333333333333333,Korean,toothpaste
toothpaste,count_mass,count noun,6,2,0.3333333333333333,Cantonese,toothpaste
toothpaste,count_mass,count noun,6,2,0.3333333333333333,Spanish (Mexican),toothpaste
toothpaste,count_mass,count noun,6,2,0.3333333333333333,Mandarin (Taiwanese),toothpaste
toothpaste,count_mass,mass noun,6,4,0.6666666666666666,Korean,toothpaste
toothpaste,count_mass,mass noun,6,4,0.6666666666666666,Cantonese,toothpaste
toothpaste,count_mass,mass noun,6,4,0.6666666666666666,Spanish (Mexican),toothpaste
toothpaste,count_mass,mass noun,6,4,0.6666666666666666,Mandarin (Taiwanese),toothpaste
toothpaste,solidity,non-solid,6,6,1,Korean,toothpaste
toothpaste,solidity,non-solid,6,6,1,Cantonese,toothpaste
toothpaste,solidity,non-solid,6,6,1,Spanish (Mexican),toothpaste
toothpaste,solidity,non-solid,6,6,1,Mandarin (Taiwanese),toothpaste
top,category_organization,material,5,4,0.8,Russian,top
top,category_organization,none of these,5,1,0.2,Russian,top
top,count_mass,count noun,9,5,0.5555555555555556,Russian,top
top,count_mass,mass noun,9,2,0.2222222222222222,Russian,top
top,count_mass,unclear/unknown,9,2,0.2222222222222222,Russian,top
top,solidity,non-solid,10,2,0.2,Russian,top
top,solidity,solid,10,3,0.3,Russian,top
top,solidity,unclear/unknown,10,5,0.5,Russian,top
tortilla,category_organization,none of these,4,3,0.75,Spanish (Mexican),tortilla
tortilla,category_organization,shape,4,1,0.25,Spanish (Mexican),tortilla
tortilla,count_mass,count noun,6,5,0.8333333333333334,Spanish (Mexican),tortilla
tortilla,count_mass,mass noun,6,1,0.16666666666666666,Spanish (Mexican),tortilla
tortilla,solidity,non-solid,6,3,0.5,Spanish (Mexican),tortilla
tortilla,solidity,solid,6,3,0.5,Spanish (Mexican),tortilla
towel,category_organization,material,6,5,0.8333333333333334,English (American),towel
towel,category_organization,material,6,5,0.8333333333333334,Mandarin (Beijing),towel
towel,category_organization,material,6,5,0.8333333333333334,Korean,towel
towel,category_organization,material,6,5,0.8333333333333334,English (Australian),towel
towel,category_organization,material,6,5,0.8333333333333334,Cantonese,towel
towel,category_organization,material,6,5,0.8333333333333334,Catalan,towel
towel,category_organization,material,6,5,0.8333333333333334,Japanese,towel
towel,category_organization,material,6,5,0.8333333333333334,Turkish,towel
towel,category_organization,material,6,5,0.8333333333333334,Spanish (Mexican),towel
towel,category_organization,material,6,5,0.8333333333333334,Russian,towel
towel,category_organization,material,6,5,0.8333333333333334,Kiswahili,towel
towel,category_organization,material,6,5,0.8333333333333334,Mandarin (Taiwanese),towel
towel,category_organization,material,6,5,0.8333333333333334,Spanish (European),towel
towel,category_organization,material,6,5,0.8333333333333334,Spanish (European),towel
towel,category_organization,material,6,5,0.8333333333333334,French (French),towel
towel,category_organization,none of these,6,1,0.16666666666666666,English (American),towel
towel,category_organization,none of these,6,1,0.16666666666666666,Mandarin (Beijing),towel
towel,category_organization,none of these,6,1,0.16666666666666666,Korean,towel
towel,category_organization,none of these,6,1,0.16666666666666666,English (Australian),towel
towel,category_organization,none of these,6,1,0.16666666666666666,Cantonese,towel
towel,category_organization,none of these,6,1,0.16666666666666666,Catalan,towel
towel,category_organization,none of these,6,1,0.16666666666666666,Japanese,towel
towel,category_organization,none of these,6,1,0.16666666666666666,Turkish,towel
towel,category_organization,none of these,6,1,0.16666666666666666,Spanish (Mexican),towel
